"workstream_hash","workstream_title","workstream_description","workstream_status","workstream_priority","workstream_complexity","estimated_completion_time","workstream_has_dependencies","output_result","workstream_created_at","workstream_updated_at","drop_id","drop_hash","drop_title","owner_id","drop_priority","drop_complexity","estimated_time","completion_time","details","objectives","tasks","drop_has_dependencies","drop_status","drop_created_at","due_date","last_updated","comments","assignment_date","completion_date","failed_drops","tags","origin_job_id","aggregated_notes","aggregated_test_outcomes","last_aggregated_at","dependencies"
"6725bdd7d4647b2454663676789a9516",AI Evaluation Layer,"Introduce mandatory evaluation skills and gating for all LLM-driven flows: evaluate_output, validate_coverage, check_grounding, and validate_schema. Persist evaluation history in kb_evaluations, expose evaluation APIs, and wire evaluation gates into generation and RAG response flows so only outputs meeting thresholds are persisted or surfaced. This makes LLM outputs auditable and prevents unvalidated content from entering production state.",Active,High,"8",4,false,"",2026-03-19 15:20:01.693,2026-03-19 15:20:01.693,8999,"7c9a375a84bee8437562dfe235655b8f",Return Clear Error States for Schema Validation Failures,,Medium-High,"4",4,0,"Generation and validate_schema error responses now return a structured error when schema validation fails: HTTP 400 with {error_code:""schema_invalid"",field_errors:[{path,message}]}. Verification: invoke validate_schema with an invalid payload and confirm the structured error; similarly generate a payload that fails schema validation and confirm generation returns the schema_invalid error.","Provide clear, machine-readable error states for schema validation failures to make remediation and automated retry decisions deterministic.","[""Standardize error shape for schema validation failures with error_code schema_invalid and field_errors array"", ""Update validate_schema handler to return HTTP 200 for evaluation result but clear schema_invalid code when called directly, and ensure generation flow returns HTTP 400/422 with that structured error when schema failed"", ""Add tests asserting error_code and field_errors content for invalid payloads"", ""Document the error fields in handler comments for consumers""]",true,Not Started,2026-03-19 15:35:34.201,,2026-03-19 15:35:34.201,"",,,,"validate_schema, schema_invalid, error-codes, API, validation",,,,,"8996: Generation Flow Enforces Evaluation Gates Before Persisting, 8992: Validate Schema Skill API Endpoint Implemented Live"
"6725bdd7d4647b2454663676789a9516",AI Evaluation Layer,"Introduce mandatory evaluation skills and gating for all LLM-driven flows: evaluate_output, validate_coverage, check_grounding, and validate_schema. Persist evaluation history in kb_evaluations, expose evaluation APIs, and wire evaluation gates into generation and RAG response flows so only outputs meeting thresholds are persisted or surfaced. This makes LLM outputs auditable and prevents unvalidated content from entering production state.",Active,High,"8",4,false,"",2026-03-19 15:20:01.693,2026-03-19 15:20:01.693,9000,"2ae89289ec8aaf6030dc5392f39a21c8",Trigger Re-generation Option When Evaluations Fail Live,,Medium-High,"6",6,0,"A regenerate action is available via POST /v1/generate/regenerate that accepts {original_request_id,override_params?} and returns an operation id and a generation result (or queued job id) when a prior evaluation failed. Verification: after a generation that was blocked by evaluation gates, call regenerate with the original_request_id and confirm the API accepts the request and returns an operation id and initial status.","Provide a direct, operator-callable way to trigger re-generation when an evaluation fails so callers can attempt improved outputs without manual re-submission of full input.","[""Add POST /v1/generate/regenerate route that accepts original_request_id"", ""Implement lookup of original request and ensure regeneration allowed only when latest evaluation for that request failed"", ""Start a new generation using original inputs (allow override_params if provided) and return operation_id and status 'started'"", ""Persist new evaluation records when generation completes per existing flow"", ""Add test: simulate failed generation, call regenerate, assert operation returned and new generation run occurs""]",true,Not Started,2026-03-19 15:35:34.215,,2026-03-19 15:35:34.215,"",,,,"regenerate, POST /v1/generate/regenerate, generation, evaluation, retry",,,,,"8996: Generation Flow Enforces Evaluation Gates Before Persisting, 8993: Persist Evaluation Records to kb_evaluations Table Live"
"6725bdd7d4647b2454663676789a9516",AI Evaluation Layer,"Introduce mandatory evaluation skills and gating for all LLM-driven flows: evaluate_output, validate_coverage, check_grounding, and validate_schema. Persist evaluation history in kb_evaluations, expose evaluation APIs, and wire evaluation gates into generation and RAG response flows so only outputs meeting thresholds are persisted or surfaced. This makes LLM outputs auditable and prevents unvalidated content from entering production state.",Active,High,"8",4,false,"",2026-03-19 15:20:01.693,2026-03-19 15:20:01.693,9001,cee294fa3293ae2dc8027d83edc34ef8,Runtime Evaluation Thresholds Enforced and Adjustable Live,,Medium-High,"6",6,0,"Runtime-configurable evaluation thresholds are available and enforced: POST /v1/eval/thresholds sets in-memory thresholds (e.g., evaluate_output.score_min=0.8) and the generation/RAG flows consult these values at runtime. Verification: set a higher threshold via the thresholds API and confirm a previously-passing eval now fails gating when generation is invoked.",Allow operators to adjust evaluation thresholds at runtime and ensure generation and RAG flows immediately enforce updated thresholds without code deploys.,"[""Add POST /v1/eval/thresholds endpoint to accept JSON {skill_name: {score_min:0.8}} and store in in-memory config"", ""Update generation and RAG gating logic to read thresholds from this in-memory store on each request"", ""Add GET /v1/eval/thresholds to retrieve current thresholds (for verification)"", ""Add tests: change threshold and assert gating behavior changes accordingly"", ""Ensure changes are logged to service logs for auditability (no external audit UI)""]",true,Not Started,2026-03-19 15:35:34.229,,2026-03-19 15:35:34.229,"",,,,"thresholds, evaluation-config, POST /v1/eval/thresholds, gating, runtime-config",,,,,(none)
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9049,"80a48a65a426f190cf4653155995a30c",API Gateway path-based routing for core APIs,,High,"6",6,0,"Add path-based routing rules in the API Gateway so core API paths (/api/users, /api/orders, /api/payments) are routed to their respective upstream services. Verification: curl the gateway /api/users, /api/orders, /api/payments and receive 200 from the correct upstream (backend-specific header or body fragment) via the gateway host.","Introduce deterministic, path-based routing for core backend APIs at the new API Gateway so frontend traffic flows through a single ingress.","[""Edit gateway routing config to add path rules: /api/users -> users-service, /api/orders -> orders-service, /api/payments -> payments-service"", ""Reload/redeploy gateway config (apply config and confirm no errors)"", ""Run smoke tests: curl GET /api/users, /api/orders, /api/payments through gateway and assert 200 and expected upstream header/body"", ""Add minimal healthcheck route mapping to ensure upstream health probes pass"", ""Commit gateway config change to repo with exact path mapping lines for traceability""]",false,Not Started,2026-03-19 15:51:24.759,,2026-03-19 15:51:24.759,"",,,,"api-gateway, path-routing, core-apis, proxy, healthcheck",,,,,(none)
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9050,d23e0bbc045ec62dcf76a6bb4f5780dd,API Gateway backward-compatible legacy path mappings,,High,"5",4,0,"Add backward-compatible legacy path mappings on the Gateway so legacy routes (e.g., /v1/user, /v1/orders) are proxied or rewritten to the new /api/* paths without breaking clients. Verification: curl legacy endpoints and receive 200 with same payload as the new path (or valid 301/200 behavior per mapping).",Preserve backward compatibility by mapping legacy URL patterns to new core API paths at the gateway layer so older clients continue working.,"[""Add rewrite/proxy rules in gateway config: /v1/user -> /api/users, /v1/orders -> /api/orders (preserve query params)"", ""Choose behavior per route (proxy vs 301) and encode in gateway rule; implement proxy for endpoints requiring transparent behavior"", ""Reload gateway and validate no rule conflicts with core /api/* routes"", ""Smoke test legacy endpoints: curl /v1/user and /v1/orders and assert expected 200 and preserved query params"", ""Document legacy-to-new path mappings in gateway config file""]",true,Not Started,2026-03-19 15:51:24.774,,2026-03-19 15:51:24.774,"",,,,"api-gateway, legacy-paths, backward-compatibility, rewrites, proxy",,,,,"9049: API Gateway path-based routing for core APIs"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9051,ad1005eaf088b1f5a4feee0c9853295d,API Gateway serves SPA single-entry point,,High,"6",6,0,"Configure the Gateway to serve the SPA single-entry point: static assets and index.html served from / (fallback to index.html for non-/api/* routes) so all SPA routes return the app shell. Verification: request a client route (e.g., /app/dashboard) and receive index.html (200) and static assets load from the gateway.",Make the Gateway a single entry point for the SPA by serving index.html and static assets and routing API calls separately.,"[""Add static asset route and SPA fallback rule in gateway: serve /index.html for non-/api/* routes"", ""Ensure /static/* (or equivalent) maps to static asset origin/storage"", ""Reload gateway and confirm MIME headers for index.html/static files"", ""Test: curl GET /app/dashboard and assert HTML index file returned; open SPA root in browser and confirm assets load"", ""Update gateway config commit with SPA fallback rules and example request/response snippets""]",true,Not Started,2026-03-19 15:51:24.787,,2026-03-19 15:51:24.787,"",,,,"api-gateway, spa, static-assets, single-entry, index.html, fallback",,,,,"9049: API Gateway path-based routing for core APIs"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9052,b424f1ecfd423c0ceb552c56c7589db9,Centralized CORS policy enforced at Gateway,,Medium-High,"5",4,0,"Enforce a centralized CORS policy at the Gateway: add Access-Control-Allow-Origin (frontend origin), Allow-Methods (GET,POST,OPTIONS,PUT,DELETE), and Allow-Headers (Authorization,Content-Type,X-Request-ID) and ensure OPTIONS preflight responds with 204. Verification: send OPTIONS preflight to /api/users and confirm required CORS headers and 204 response.",Centralize CORS handling at the Gateway so frontends need not configure per-service CORS and preflight requests are handled uniformly.,"[""Add CORS middleware/config at Gateway level with allowed origins set to the SPA origin (REACT_APP_API_BASE_URL origin), allowed methods GET,POST,PUT,DELETE,OPTIONS, and allowed headers Authorization,Content-Type,X-Request-ID"", ""Enable handling of OPTIONS preflight and short-circuit responses (204)"", ""Reload gateway and confirm no policy conflicts with existing routes"", ""Test with curl -X OPTIONS against /api/users and assert Access-Control-Allow-* headers and 204 status"", ""Document the CORS header values applied by the gateway for frontend teams""]",true,Not Started,2026-03-19 15:51:24.800,,2026-03-19 15:51:24.800,"",,,,"api-gateway, CORS, preflight, security, headers",,,,,"9049: API Gateway path-based routing for core APIs"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9053,f10f07a9f457da3f02c2457fac7296f7,Frontend configured to use REACT_APP_API_BASE_URL,,Medium-High,"3",2,0,Configure frontend environment variables so REACT_APP_API_BASE_URL points to the API Gateway host (process.env.REACT_APP_API_BASE_URL is set in .env.development/.env.production). Verification: run the dev frontend and confirm network requests target the configured base URL in browser devtools.,Standardize the frontend to use one base URL (REACT_APP_API_BASE_URL) so all API calls are routed through the Gateway.,"[""Update .env.development and .env.production to set REACT_APP_API_BASE_URL to the Gateway host placeholder used by ops"", ""Rebuild or restart the frontend dev server so process.env picks up the new value"", ""Open browser devtools, perform an action that triggers an API call, and verify the request URL begins with REACT_APP_API_BASE_URL"", ""Commit .env.* changes or configuration template change to repo (do not commit secrets) and note the value location for deployment""]",true,Not Started,2026-03-19 15:51:24.813,,2026-03-19 15:51:24.813,"",,,,"frontend, env, REACT_APP_API_BASE_URL, configuration, dev",,,,,"9049: API Gateway path-based routing for core APIs"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9054,"25097d98170512581d06865697d1a6b3",Shared apiClient module added to frontend,,Medium-High,"5",4,0,"Add a shared apiClient module (e.g., src/lib/apiClient.js) that exports a single axios instance configured with baseURL from REACT_APP_API_BASE_URL. Verification: import apiClient in a small test component and perform GET /api/health through the gateway; confirm request uses the configured baseURL and receives 200.",Replace ad-hoc axios/factory clients with a single shared apiClient so all frontend API calls follow a consistent pattern and use the Gateway base URL.,"[""Create src/lib/apiClient.js that initializes axios.create({ baseURL: process.env.REACT_APP_API_BASE_URL }) and exports the instance"", ""Add a minimal unit/test component that imports apiClient and calls GET /api/health"", ""Run the frontend and trigger the test component; verify network request base URL equals REACT_APP_API_BASE_URL and response 200"", ""Commit the new module and add a brief README note describing import path and usage""]",true,Not Started,2026-03-19 15:51:24.826,,2026-03-19 15:51:24.826,"",,,,"frontend, apiClient, axios, REACT_APP_API_BASE_URL, shared-client",,,,,"9049: API Gateway path-based routing for core APIs, 9053: Frontend configured to use REACT_APP_API_BASE_URL"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9055,eec6ade311a3e0076f568f2d6d7a9ff1,apiClient attaches auth headers for requests,,Medium-High,"4",3,0,"Implement an apiClient request interceptor that reads an auth token from localStorage (key: auth_token) and attaches Authorization: Bearer <token> to outgoing requests. Verification: set localStorage.auth_token in the browser, call an authenticated endpoint through apiClient, and confirm the Authorization header is received by the backend (or echoed back for test).",Ensure all frontend requests via the shared apiClient include the user's auth token in Authorization header when present.,"[""Add a request interceptor to src/lib/apiClient.js that reads localStorage.getItem('auth_token') and, if present, sets config.headers.Authorization = `Bearer ${token}`"", ""Add unit test or local test page that sets localStorage.auth_token and performs GET /api/auth/verify through apiClient"", ""Confirm backend receives Authorization header (or use a test echo endpoint) and response is correct"", ""Commit the interceptor code and add a short usage note to apiClient README""]",true,Not Started,2026-03-19 15:51:24.839,,2026-03-19 15:51:24.839,"",,,,"apiClient, auth, Authorization, localStorage, frontend",,,,,"9054: Shared apiClient module added to frontend"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9056,"1c1465ec0cf39fcdacc02b10151d3c9a",apiClient injects unique request IDs on calls,,Medium-High,"4",3,0,Add an apiClient request interceptor that injects a unique X-Request-ID (UUID v4) header on every outgoing request. Verification: make a request through the client and confirm the outgoing request includes X-Request-ID in the browser network tab and (if gateway echoes) the same value appears in the response header.,Provide per-request correlation IDs by ensuring the apiClient attaches a unique X-Request-ID header on each call.,"[""Add a request interceptor in src/lib/apiClient.js that generates a UUID v4 (or crypto-random 128-bit hex) and sets config.headers['X-Request-ID']"", ""Ensure header is set even if other headers present and before auth header is applied"", ""Create a quick test page that issues two separate requests and asserts each request has a distinct X-Request-ID"", ""Verify via browser devtools that outgoing requests include X-Request-ID and log the header values for QA""]",true,Not Started,2026-03-19 15:51:24.855,,2026-03-19 15:51:24.855,"",,,,"apiClient, X-Request-ID, request-id, correlation, uuid, headers",,,,,"9054: Shared apiClient module added to frontend"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9057,f4897af3443a6707dd47747ab26d5ed2,Login flow using unified apiClient live,,Medium-High,"5",6,0,"Switch the login flow to call the authentication endpoint using the unified apiClient (POST /api/auth/login), store the returned token in localStorage key auth_token, and navigate on success. Verification: perform login in the app, confirm localStorage.auth_token populated, and subsequent apiClient calls include Authorization header.","Use the shared apiClient for authentication so login is consistent with other API traffic and benefits from centralized interceptors (auth header, X-Request-ID).","[""Replace direct axios/fetch calls in Login component with apiClient.post('/api/auth/login', { credentials })"", ""On successful response save token to localStorage.setItem('auth_token', token) and handle error cases (400/401) with visible message"", ""After login, trigger a sample authenticated call to GET /api/auth/verify via apiClient and assert Authorization header present and response 200"", ""Manual test: perform login in browser, confirm auth_token set and next apiClient request includes Authorization and X-Request-ID headers"", ""Commit changes and update Login component import to use src/lib/apiClient.js""]",true,Not Started,2026-03-19 15:51:24.867,,2026-03-19 15:51:24.867,"",,,,"frontend, login, apiClient, auth_token, POST /api/auth/login",,,,,"9055: apiClient attaches auth headers for requests, 9054: Shared apiClient module added to frontend"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9058,"5f7cfea2f8c5089b19650489aa2decf3",Dashboard data fetching uses unified apiClient,,Medium-High,"6",6,0,"Update the Dashboard to fetch its summary data using the unified apiClient (GET /api/dashboard/summary) and render the returned JSON. Verification: open Dashboard, confirm network request uses REACT_APP_API_BASE_URL, includes Authorization and X-Request-ID headers, and page shows data from the response.","Migrate Dashboard data fetching to the shared apiClient to ensure consistent headers, request IDs, and use of the Gateway as the single API entry point.","[""Replace existing data-fetch call in Dashboard with apiClient.get('/api/dashboard/summary')"", ""Add loading and error handling for 200/401/500 responses consistent with existing UX"", ""Test authenticated flow: login, navigate to Dashboard, and assert response data renders correctly"", ""Inspect network request to confirm baseURL is REACT_APP_API_BASE_URL and Authorization and X-Request-ID headers are present"", ""Commit code changes and record the endpoint used for verification in the PR description""]",true,Not Started,2026-03-19 15:51:24.881,,2026-03-19 15:51:24.881,"",,,,"frontend, dashboard, apiClient, GET /api/dashboard/summary, auth, X-Request-ID",,,,,"9055: apiClient attaches auth headers for requests, 9056: apiClient injects unique request IDs on calls, 9059: Gateway returns X-Request-ID in responses, 9054: Shared apiClient module added to frontend"
"4d1572ca4f2fb2a187b14132ccf959a7",API Gateway and Client Unification,"Introduce a single API Gateway that routes all frontend traffic with path-based routing and centralized CORS, while preserving backward-compatible paths. Standardize the frontend on one REACT_APP_API_BASE_URL and replace disparate axios/factory clients with a single shared apiClient that attaches auth headers and request IDs. Result is a single entry point for the SPA and consistent upstream call patterns.",Active,High,"5",3,false,"",2026-03-19 15:20:01.626,2026-03-19 15:20:01.626,9059,"1f585516cd7f586171e2276d2b2f0640",Gateway returns X-Request-ID in responses,,Medium-High,"4",4,0,Configure the Gateway to mirror any incoming X-Request-ID header into the response header X-Request-ID so clients receive the same correlation id back. Verification: send a request with X-Request-ID via apiClient and confirm the response includes the same X-Request-ID header value.,Ensure the Gateway surfaces X-Request-ID back to clients for end-to-end request correlation between frontend and backend logs.,"[""Add or update gateway response header policy to copy request header X-Request-ID to response header X-Request-ID"", ""Handle case where incoming request lacks X-Request-ID: gateway should generate one and add both request and response headers"", ""Reload gateway config and confirm no policy errors"", ""Test: use apiClient to call any endpoint, capture X-Request-ID sent and assert response header contains identical value"", ""Document gateway header behavior for observability teams""]",true,Not Started,2026-03-19 15:51:24.894,,2026-03-19 15:51:24.894,"",,,,"api-gateway, X-Request-ID, response-headers, observability, correlation",,,,,"9056: apiClient injects unique request IDs on calls, 9049: API Gateway path-based routing for core APIs"
